Date,Species.ID,Length,Gear.Type,Data.Type,Year,Length Type,Sex,Special,MPA,FisheryDependent
8/8/16,HOLOAD,18,pots,Fishery,2016,0,0,0,0,1
8/8/16,HOLOAD,18.5,pots,Fishery,2016,0,0,0,0,1
8/8/16,HOLOAD,21.3,pots,Fishery,2016,0,0,0,0,1
8/8/16,HOLOAD,20.5,pots,Fishery,2016,0,0,0,0,1
8/8/16,HOLOAD,19.2,pots,Fishery,2016,0,0,0,0,1
8/8/16,ACANCO,16.4,pots,Fishery,2016,0,0,0,0,1
8/8/16,ACANCO,18.5,pots,Fishery,2016,0,0,0,0,1
8/8/16,ACANCO,17,pots,Fishery,2016,0,0,0,0,1
8/8/16,ACANCO,17.5,pots,Fishery,2016,0,0,0,0,1
8/8/16,ACANCO,18,pots,Fishery,2016,0,0,0,0,1
8/8/16,ACANCO,18,pots,Fishery,2016,0,0,0,0,1
8/8/16,ACANCO,18.8,pots,Fishery,2016,0,0,0,0,1
8/8/16,ACANCO,17.6,pots,Fishery,2016,0,0,0,0,1
8/8/16,SCARVI,26.5,pots,Fishery,2016,0,0,0,0,1
8/8/16,SCARVI,27,pots,Fishery,2016,0,0,0,0,1
8/8/16,SCARVI,30.3,pots,Fishery,2016,0,0,0,0,1
8/8/16,SCARVI,34,pots,Fishery,2016,0,0,0,0,1
8/8/16,SCARVI,25.5,pots,Fishery,2016,0,0,0,0,1
8/8/16,SCARVI,29.3,pots,Fishery,2016,0,0,0,0,1
8/8/16,SCARVI,23.6,pots,Fishery,2016,0,0,0,0,1
8/8/16,ACANCH,17,pots,Fishery,2016,0,0,0,0,1
8/8/16,ACANCH,18.5,pots,Fishery,2016,0,0,0,0,1
8/9/16,BALIVE,30.3,pots,Fishery,2016,0,0,0,0,1
8/9/16,BALIVE,25.8,pots,Fishery,2016,0,0,0,0,1
8/9/16,BALIVE,32.4,pots,Fishery,2016,0,0,0,0,1
8/9/16,BALIVE,30.9,pots,Fishery,2016,0,0,0,0,1
8/9/16,BALIVE,26.2,pots,Fishery,2016,0,0,0,0,1
8/9/16,BALIVE,27,pots,Fishery,2016,0,0,0,0,1
8/9/16,BALIVE,26.3,pots,Fishery,2016,0,0,0,0,1
8/9/16,BALIVE,27.3,pots,Fishery,2016,0,0,0,0,1
8/9/16,BALIVE,24.4,pots,Fishery,2016,0,0,0,0,1
8/9/16,SERRGU,30,pots,Fishery,2016,0,0,0,0,1
8/9/16,SERRGU,26.9,pots,Fishery,2016,0,0,0,0,1
8/9/16,SERRGU,30.4,pots,Fishery,2016,0,0,0,0,1
8/9/16,SERRGU,26.5,pots,Fishery,2016,0,0,0,0,1
8/9/16,SERRGU,33.5,pots,Fishery,2016,0,0,0,0,1
8/9/16,PTERVO,35,pots,Fishery,2016,0,0,0,0,1
8/9/16,ACANCO,19,pots,Fishery,2016,0,0,0,0,1
8/9/16,ACANCO,16.9,pots,Fishery,2016,0,0,0,0,1
8/9/16,ACANCO,17,pots,Fishery,2016,0,0,0,0,1
8/9/16,ACANCO,19.4,pots,Fishery,2016,0,0,0,0,1
8/9/16,ACANCH,16.2,pots,Fishery,2016,0,0,0,0,1
8/9/16,ACANCH,19.5,pots,Fishery,2016,0,0,0,0,1
8/9/16,HOLOAD,20.5,pots,Fishery,2016,0,0,0,0,1
8/9/16,HOLOAD,17.9,pots,Fishery,2016,0,0,0,0,1
8/10/16,ACANCO,21.9,pots,Fishery,2016,0,0,0,0,1
8/10/16,ACANCO,17.5,pots,Fishery,2016,0,0,0,0,1
8/10/16,BALIVE,32.5,pots,Fishery,2016,0,0,0,0,1
8/10/16,BALIVE,29,pots,Fishery,2016,0,0,0,0,1
8/10/16,BALIVE,29.5,pots,Fishery,2016,0,0,0,0,1
8/10/16,BALIVE,34.5,pots,Fishery,2016,0,0,0,0,1
8/10/16,BALIVE,27,pots,Fishery,2016,0,0,0,0,1
8/10/16,BALIVE,29.5,pots,Fishery,2016,0,0,0,0,1
8/10/16,BALIVE,27.5,pots,Fishery,2016,0,0,0,0,1
8/10/16,BALIVE,33.5,pots,Fishery,2016,0,0,0,0,1
8/10/16,BALIVE,30,pots,Fishery,2016,0,0,0,0,1
8/10/16,BALIVE,27.1,pots,Fishery,2016,0,0,0,0,1
8/10/16,BALIVE,33,pots,Fishery,2016,0,0,0,0,1
8/10/16,BALIVE,29.4,pots,Fishery,2016,0,0,0,0,1
8/10/16,BALIVE,29.5,pots,Fishery,2016,0,0,0,0,1
8/10/16,BALIVE,26.1,pots,Fishery,2016,0,0,0,0,1
8/10/16,BALIVE,28.5,pots,Fishery,2016,0,0,0,0,1
8/10/16,BALIVE,27.9,pots,Fishery,2016,0,0,0,0,1
8/10/16,BALIVE,25.8,pots,Fishery,2016,0,0,0,0,1
8/10/16,BALIVE,30,pots,Fishery,2016,0,0,0,0,1
8/10/16,BALIVE,25.5,pots,Fishery,2016,0,0,0,0,1
8/10/16,BALIVE,23.2,pots,Fishery,2016,0,0,0,0,1
8/10/16,BALIVE,28.6,pots,Fishery,2016,0,0,0,0,1
8/10/16,BALIVE,23.6,pots,Fishery,2016,0,0,0,0,1
8/10/16,BALIVE,25.1,pots,Fishery,2016,0,0,0,0,1
8/10/16,BALIVE,22.7,pots,Fishery,2016,0,0,0,0,1
8/10/16,BALIVE,26.1,pots,Fishery,2016,0,0,0,0,1
8/10/16,SERRGU,35.8,pots,Fishery,2016,0,0,0,0,1
8/10/16,SERRGU,32.5,pots,Fishery,2016,0,0,0,0,1
8/10/16,SERRGU,31.5,pots,Fishery,2016,0,0,0,0,1
8/10/16,SERRGU,35.8,pots,Fishery,2016,0,0,0,0,1
8/10/16,SERRGU,30.5,pots,Fishery,2016,0,0,0,0,1
8/10/16,SERRGU,30.6,pots,Fishery,2016,0,0,0,0,1
8/10/16,LUTJSY,28.5,pots,Fishery,2016,0,0,0,0,1
8/10/16,HOLOAD,19.8,pots,Fishery,2016,0,0,0,0,1
8/10/16,SCARVI,23.5,pots,Fishery,2016,0,0,0,0,1
8/13/16,BALIVE,38.6,pots,Fishery,2016,0,0,0,0,1
8/13/16,BALIVE,40.5,pots,Fishery,2016,0,0,0,0,1
8/13/16,BALIVE,48.8,pots,Fishery,2016,0,0,0,0,1
8/13/16,ACANCO,22.6,pots,Fishery,2016,0,0,0,0,1
8/13/16,ACANCO,18.5,pots,Fishery,2016,0,0,0,0,1
8/13/16,ACANCO,20,pots,Fishery,2016,0,0,0,0,1
8/13/16,ACANCO,17.7,pots,Fishery,2016,0,0,0,0,1
8/13/16,ACANCO,17.8,pots,Fishery,2016,0,0,0,0,1
8/13/16,ACANCO,18.3,pots,Fishery,2016,0,0,0,0,1
8/13/16,ACANCO,16.2,pots,Fishery,2016,0,0,0,0,1
8/13/16,ACANCO,17,pots,Fishery,2016,0,0,0,0,1
8/13/16,ACANCO,18,pots,Fishery,2016,0,0,0,0,1
8/13/16,ACANCO,17.9,pots,Fishery,2016,0,0,0,0,1
8/13/16,HOLOAD,25.3,pots,Fishery,2016,0,0,0,0,1
8/13/16,ACANCH,21,pots,Fishery,2016,0,0,0,0,1
8/13/16,ACANCH,23.2,pots,Fishery,2016,0,0,0,0,1
8/13/16,LUTJVI,24.8,line,Fishery,2016,0,0,0,0,1
8/13/16,LUTJVI,23,line,Fishery,2016,0,0,0,0,1
8/13/16,LUTJVI,23.2,line,Fishery,2016,0,0,0,0,1
8/13/16,LUTJVI,24.3,line,Fishery,2016,0,0,0,0,1
8/13/16,LUTJVI,23,line,Fishery,2016,0,0,0,0,1
8/13/16,LUTJVI,27,line,Fishery,2016,0,0,0,0,1
8/13/16,LUTJVI,29.9,line,Fishery,2016,0,0,0,0,1
8/13/16,LUTJVI,21.5,line,Fishery,2016,0,0,0,0,1
8/13/16,LUTJVI,24,line,Fishery,2016,0,0,0,0,1
8/13/16,LUTJVI,23.6,line,Fishery,2016,0,0,0,0,1
8/13/16,LUTJVI,33.4,line,Fishery,2016,0,0,0,0,1
8/13/16,LUTJVI,21.8,line,Fishery,2016,0,0,0,0,1
8/13/16,LUTJVI,27.5,line,Fishery,2016,0,0,0,0,1
8/13/16,SERRGU,42,line,Fishery,2016,0,0,0,0,1
8/13/16,SERRGU,36.7,line,Fishery,2016,0,0,0,0,1
8/13/16,SERRGU,26.3,line,Fishery,2016,0,0,0,0,1
8/13/16,CARARU,29.6,line,Fishery,2016,0,0,0,0,1
8/13/16,SCARVI,36.4,line,Fishery,2016,0,0,0,0,1
8/13/16,LUTJVI,31.7,line,Fishery,2016,0,0,0,0,1
8/13/16,LUTJVI,34.5,line,Fishery,2016,0,0,0,0,1
8/13/16,LUTJVI,39,line,Fishery,2016,0,0,0,0,1
8/13/16,LUTJVI,47.8,line,Fishery,2016,0,0,0,0,1
8/13/16,LUTJVI,42,line,Fishery,2016,0,0,0,0,1
8/13/16,LUTJVI,38.4,line,Fishery,2016,0,0,0,0,1
8/13/16,LUTJVI,23.7,line,Fishery,2016,0,0,0,0,1
8/13/16,LUTJVI,21.4,line,Fishery,2016,0,0,0,0,1
8/13/16,LUTJVI,20.3,line,Fishery,2016,0,0,0,0,1
8/13/16,LUTJVI,56.8,line,Fishery,2016,0,0,0,0,1
8/13/16,LUTJVI,36,line,Fishery,2016,0,0,0,0,1
8/13/16,LUTJVI,33,line,Fishery,2016,0,0,0,0,1
8/13/16,LUTJVI,36.6,line,Fishery,2016,0,0,0,0,1
8/13/16,LUTJVI,31.5,line,Fishery,2016,0,0,0,0,1
8/13/16,LUTJVI,39.4,line,Fishery,2016,0,0,0,0,1
8/13/16,LUTJVI,45.5,line,Fishery,2016,0,0,0,0,1
8/13/16,LUTJVI,49,line,Fishery,2016,0,0,0,0,1
8/13/16,LUTJVI,24.1,line,Fishery,2016,0,0,0,0,1
8/13/16,LUTJVI,22.6,line,Fishery,2016,0,0,0,0,1
8/13/16,LUTJVI,22.1,line,Fishery,2016,0,0,0,0,1
8/13/16,LUTJVI,32.5,line,Fishery,2016,0,0,0,0,1
8/13/16,LUTJVI,23.3,line,Fishery,2016,0,0,0,0,1
8/13/16,LUTJVI,33.5,line,Fishery,2016,0,0,0,0,1
8/13/16,LUTJVI,24,line,Fishery,2016,0,0,0,0,1
8/13/16,LUTJVI,23.1,line,Fishery,2016,0,0,0,0,1
8/14/16,LUTJVI,26.5,line,Fishery,2016,0,0,0,0,1
8/14/16,LUTJVI,38.2,line,Fishery,2016,0,0,0,0,1
8/14/16,LUTJVI,25.8,line,Fishery,2016,0,0,0,0,1
8/14/16,LUTJVI,29.4,line,Fishery,2016,0,0,0,0,1
8/14/16,LUTJVI,30,line,Fishery,2016,0,0,0,0,1
8/14/16,LUTJVI,24.2,line,Fishery,2016,0,0,0,0,1
8/14/16,LUTJVI,38,line,Fishery,2016,0,0,0,0,1
8/14/16,LUTJVI,46.2,line,Fishery,2016,0,0,0,0,1
8/14/16,LUTJVI,31.8,line,Fishery,2016,0,0,0,0,1
8/14/16,LUTJVI,28,line,Fishery,2016,0,0,0,0,1
8/14/16,LUTJVI,31.7,line,Fishery,2016,0,0,0,0,1
8/14/16,LUTJVI,31.9,line,Fishery,2016,0,0,0,0,1
8/14/16,LUTJVI,31.5,line,Fishery,2016,0,0,0,0,1
8/14/16,LUTJVI,27.9,line,Fishery,2016,0,0,0,0,1
8/14/16,LUTJVI,35.6,line,Fishery,2016,0,0,0,0,1
8/14/16,LUTJVI,28.5,line,Fishery,2016,0,0,0,0,1
8/14/16,SERRGU,42.7,line,Fishery,2016,0,0,0,0,1
8/15/16,ACANCO,18.6,pots,Fishery,2016,0,0,0,0,1
8/15/16,ACANCO,16,pots,Fishery,2016,0,0,0,0,1
8/15/16,ACANCO,19.6,pots,Fishery,2016,0,0,0,0,1
8/15/16,ACANCH,14.1,pots,Fishery,2016,0,0,0,0,1
8/15/16,ACANCH,16.8,pots,Fishery,2016,0,0,0,0,1
8/15/16,SERRGU,29.4,pots,Fishery,2016,0,0,0,0,1
8/15/16,SERRGU,34.4,pots,Fishery,2016,0,0,0,0,1
8/15/16,SERRGU,34,pots,Fishery,2016,0,0,0,0,1
8/15/16,SERRGU,33.9,pots,Fishery,2016,0,0,0,0,1
8/15/16,SERRGU,31.5,pots,Fishery,2016,0,0,0,0,1
8/15/16,SERRGU,34,pots,Fishery,2016,0,0,0,0,1
8/15/16,SERRGU,39,pots,Fishery,2016,0,0,0,0,1
8/15/16,SERRGU,29.8,pots,Fishery,2016,0,0,0,0,1
8/15/16,SERRGU,32.9,pots,Fishery,2016,0,0,0,0,1
8/15/16,SERRGU,30.5,pots,Fishery,2016,0,0,0,0,1
8/15/16,SERRGU,25.5,pots,Fishery,2016,0,0,0,0,1
8/15/16,SERRGU,26,pots,Fishery,2016,0,0,0,0,1
8/15/16,SERRGU,23,pots,Fishery,2016,0,0,0,0,1
8/15/16,SERRGU,28.3,pots,Fishery,2016,0,0,0,0,1
8/15/16,SERRGU,24.6,pots,Fishery,2016,0,0,0,0,1
8/15/16,SERRGU,22.7,pots,Fishery,2016,0,0,0,0,1
8/15/16,SERRGU,27.7,pots,Fishery,2016,0,0,0,0,1
8/15/16,SERRGU,25.5,pots,Fishery,2016,0,0,0,0,1
8/15/16,SERRGU,23.8,pots,Fishery,2016,0,0,0,0,1
8/15/16,SERRGU,36.8,pots,Fishery,2016,0,0,0,0,1
8/15/16,SERRGU,31.9,pots,Fishery,2016,0,0,0,0,1
8/15/16,SERRGU,27.8,pots,Fishery,2016,0,0,0,0,1
8/15/16,SERRGU,32.5,pots,Fishery,2016,0,0,0,0,1
8/15/16,SERRGU,29.7,pots,Fishery,2016,0,0,0,0,1
8/15/16,SERRGU,29.4,pots,Fishery,2016,0,0,0,0,1
8/15/16,SERRGU,30.3,pots,Fishery,2016,0,0,0,0,1
8/15/16,SERRGU,28,pots,Fishery,2016,0,0,0,0,1
8/15/16,SERRGU,31.5,pots,Fishery,2016,0,0,0,0,1
8/15/16,SERRGU,32.6,pots,Fishery,2016,0,0,0,0,1
8/15/16,SERRGU,33.5,pots,Fishery,2016,0,0,0,0,1
8/15/16,SERRGU,32,pots,Fishery,2016,0,0,0,0,1
8/15/16,SERRGU,36.5,pots,Fishery,2016,0,0,0,0,1
8/15/16,SERRGU,38.7,pots,Fishery,2016,0,0,0,0,1
8/15/16,SERRGU,38.8,pots,Fishery,2016,0,0,0,0,1
8/15/16,SERRGU,35.5,pots,Fishery,2016,0,0,0,0,1
8/15/16,SERRGU,31,pots,Fishery,2016,0,0,0,0,1
8/15/16,SERRGU,34.6,pots,Fishery,2016,0,0,0,0,1
8/15/16,SERRGU,35,pots,Fishery,2016,0,0,0,0,1
8/15/16,SERRGU,30.6,pots,Fishery,2016,0,0,0,0,1
8/15/16,HOLOAD,18,pots,Fishery,2016,0,0,0,0,1
8/15/16,HOLOAD,19.5,pots,Fishery,2016,0,0,0,0,1
8/15/16,HOLOAD,19.8,pots,Fishery,2016,0,0,0,0,1
8/15/16,HOLOAD,19.5,pots,Fishery,2016,0,0,0,0,1
8/15/16,HOLOAD,19.3,pots,Fishery,2016,0,0,0,0,1
8/15/16,HOLOAD,20.1,pots,Fishery,2016,0,0,0,0,1
8/15/16,HOLOAD,21.5,pots,Fishery,2016,0,0,0,0,1
8/15/16,HOLOAD,19.5,pots,Fishery,2016,0,0,0,0,1
8/15/16,HOLOAD,19.5,pots,Fishery,2016,0,0,0,0,1
8/15/16,HOLOAD,16.5,pots,Fishery,2016,0,0,0,0,1
8/15/16,HOLOAD,18,pots,Fishery,2016,0,0,0,0,1
8/15/16,HOLOAD,17.9,pots,Fishery,2016,0,0,0,0,1
8/15/16,HOLOAD,19.5,pots,Fishery,2016,0,0,0,0,1
8/15/16,SERRFU,25.1,pots,Fishery,2016,0,0,0,0,1
8/15/16,SERRFU,28.4,pots,Fishery,2016,0,0,0,0,1
8/15/16,BALIVE,23.5,pots,Fishery,2016,0,0,0,0,1
8/15/16,BALIVE,38.5,pots,Fishery,2016,0,0,0,0,1
8/15/16,BALIVE,23.3,pots,Fishery,2016,0,0,0,0,1
8/15/16,LUTJVI,23.5,pots,Fishery,2016,0,0,0,0,1
8/15/16,LUTJVI,22.4,pots,Fishery,2016,0,0,0,0,1
8/20/16,LUTJVI,42.6,line,Fishery,2016,0,0,0,0,1
8/20/16,LUTJVI,31.4,line,Fishery,2016,0,0,0,0,1
8/20/16,LUTJVI,39.5,line,Fishery,2016,0,0,0,0,1
8/20/16,LUTJVI,40.7,line,Fishery,2016,0,0,0,0,1
8/20/16,LUTJVI,48.1,line,Fishery,2016,0,0,0,0,1
8/20/16,LUTJVI,33.9,line,Fishery,2016,0,0,0,0,1
8/20/16,LUTJVI,31.5,line,Fishery,2016,0,0,0,0,1
8/20/16,LUTJVI,32.5,line,Fishery,2016,0,0,0,0,1
8/20/16,LUTJVI,31,line,Fishery,2016,0,0,0,0,1
8/20/16,LUTJVI,25.5,line,Fishery,2016,0,0,0,0,1
8/20/16,LUTJVI,35.6,line,Fishery,2016,0,0,0,0,1
8/20/16,LUTJVI,35.8,line,Fishery,2016,0,0,0,0,1
8/20/16,LUTJVI,39.3,line,Fishery,2016,0,0,0,0,1
8/20/16,LUTJVI,36.5,line,Fishery,2016,0,0,0,0,1
8/20/16,LUTJVI,21.3,line,Fishery,2016,0,0,0,0,1
8/20/16,LUTJVI,21,line,Fishery,2016,0,0,0,0,1
8/20/16,LUTJVI,28.4,line,Fishery,2016,0,0,0,0,1
8/20/16,LUTJVI,25,line,Fishery,2016,0,0,0,0,1
8/20/16,LUTJVI,23,line,Fishery,2016,0,0,0,0,1
8/20/16,LUTJVI,42.5,line,Fishery,2016,0,0,0,0,1
8/20/16,LUTJVI,20.6,line,Fishery,2016,0,0,0,0,1
8/20/16,LUTJVI,26,line,Fishery,2016,0,0,0,0,1
8/20/16,LUTJVI,34.2,line,Fishery,2016,0,0,0,0,1
8/20/16,LUTJVI,43.3,line,Fishery,2016,0,0,0,0,1
8/20/16,LUTJVI,40.9,line,Fishery,2016,0,0,0,0,1
8/20/16,LUTJVI,35.1,line,Fishery,2016,0,0,0,0,1
8/20/16,LUTJVI,21.5,line,Fishery,2016,0,0,0,0,1
8/20/16,LUTJVI,37.6,line,Fishery,2016,0,0,0,0,1
8/20/16,LUTJVI,29.4,line,Fishery,2016,0,0,0,0,1
8/20/16,LUTJVI,22.3,line,Fishery,2016,0,0,0,0,1
8/20/16,LUTJVI,26.9,line,Fishery,2016,0,0,0,0,1
8/20/16,LUTJVI,32.1,line,Fishery,2016,0,0,0,0,1
8/20/16,LUTJVI,40.8,line,Fishery,2016,0,0,0,0,1
8/20/16,LUTJVI,30.3,line,Fishery,2016,0,0,0,0,1
8/20/16,LUTJVI,19,line,Fishery,2016,0,0,0,0,1
8/20/16,LUTJVI,22.8,line,Fishery,2016,0,0,0,0,1
8/20/16,LUTJVI,21,line,Fishery,2016,0,0,0,0,1
8/20/16,LUTJVI,23.2,line,Fishery,2016,0,0,0,0,1
8/20/16,BALIVE,36.6,line,Fishery,2016,0,0,0,0,1
8/20/16,SERRGU,33,line,Fishery,2016,0,0,0,0,1
8/20/16,LUTJMA,32.7,line,Fishery,2016,0,0,0,0,1
8/22/16,LUTJSY,24.5,pots,Fishery,2016,0,0,0,0,1
8/22/16,LUTJSY,28,pots,Fishery,2016,0,0,0,0,1
8/22/16,LUTJSY,27.1,pots,Fishery,2016,0,0,0,0,1
8/22/16,LUTJSY,25.1,pots,Fishery,2016,0,0,0,0,1
8/22/16,LUTJSY,26.6,pots,Fishery,2016,0,0,0,0,1
8/22/16,LUTJSY,26.1,pots,Fishery,2016,0,0,0,0,1
8/22/16,LUTJSY,25.6,pots,Fishery,2016,0,0,0,0,1
8/22/16,LUTJSY,21.6,pots,Fishery,2016,0,0,0,0,1
8/22/16,LUTJSY,22.3,pots,Fishery,2016,0,0,0,0,1
8/22/16,HOLOAD,21.5,pots,Fishery,2016,0,0,0,0,1
8/22/16,HOLOAD,18.5,pots,Fishery,2016,0,0,0,0,1
8/22/16,HOLOAD,21.3,pots,Fishery,2016,0,0,0,0,1
8/22/16,HOLOAD,23.9,pots,Fishery,2016,0,0,0,0,1
8/22/16,HOLOAD,23.4,pots,Fishery,2016,0,0,0,0,1
8/22/16,HOLOAD,22.3,pots,Fishery,2016,0,0,0,0,1
8/22/16,HOLOAD,23.2,pots,Fishery,2016,0,0,0,0,1
8/22/16,HOLOAD,21.4,pots,Fishery,2016,0,0,0,0,1
8/22/16,BALIVE,24.1,pots,Fishery,2016,0,0,0,0,1
8/22/16,BALIVE,29.6,pots,Fishery,2016,0,0,0,0,1
8/22/16,BALIVE,30.9,pots,Fishery,2016,0,0,0,0,1
8/22/16,ACANCO,19.5,pots,Fishery,2016,0,0,0,0,1
8/22/16,ACANCO,18,pots,Fishery,2016,0,0,0,0,1
8/22/16,ACANCO,18.4,pots,Fishery,2016,0,0,0,0,1
8/22/16,ACANCO,18.4,pots,Fishery,2016,0,0,0,0,1
8/22/16,SERRGU,32.4,pots,Fishery,2016,0,0,0,0,1
8/23/16,SERRGU,31.7,pots,Fishery,2016,0,0,0,0,1
8/23/16,SERRGU,28.4,pots,Fishery,2016,0,0,0,0,1
8/23/16,SERRGU,33,pots,Fishery,2016,0,0,0,0,1
8/23/16,SERRGU,31.5,pots,Fishery,2016,0,0,0,0,1
8/23/16,SERRGU,30.5,pots,Fishery,2016,0,0,0,0,1
8/23/16,ACANCO,19.3,pots,Fishery,2016,0,0,0,0,1
8/23/16,ACANCO,18.6,pots,Fishery,2016,0,0,0,0,1
8/23/16,ACANCO,16.8,pots,Fishery,2016,0,0,0,0,1
8/23/16,ACANCO,17.1,pots,Fishery,2016,0,0,0,0,1
8/23/16,ACANCO,19,pots,Fishery,2016,0,0,0,0,1
8/23/16,ACANCO,19,pots,Fishery,2016,0,0,0,0,1
8/23/16,ACANCO,16.5,pots,Fishery,2016,0,0,0,0,1
8/23/16,ACANCO,16.6,pots,Fishery,2016,0,0,0,0,1
8/23/16,ACANCO,16.5,pots,Fishery,2016,0,0,0,0,1
8/23/16,ACANCO,16.7,pots,Fishery,2016,0,0,0,0,1
8/23/16,ACANCO,17.6,pots,Fishery,2016,0,0,0,0,1
8/23/16,ACANCO,21,pots,Fishery,2016,0,0,0,0,1
8/23/16,ACANCO,16,pots,Fishery,2016,0,0,0,0,1
8/23/16,ACANCO,17.6,pots,Fishery,2016,0,0,0,0,1
8/23/16,ACANCH,23.6,pots,Fishery,2016,0,0,0,0,1
8/23/16,HOLOAD,19.5,pots,Fishery,2016,0,0,0,0,1
8/23/16,HOLOAD,19.5,pots,Fishery,2016,0,0,0,0,1
8/23/16,HOLOAD,19.5,pots,Fishery,2016,0,0,0,0,1
8/23/16,BALIVE,38,pots,Fishery,2016,0,0,0,0,1
8/23/16,BALIVE,37.1,pots,Fishery,2016,0,0,0,0,1
8/23/16,BALIVE,39.6,pots,Fishery,2016,0,0,0,0,1
8/23/16,BALIVE,37.5,pots,Fishery,2016,0,0,0,0,1
8/23/16,BALIVE,35.5,pots,Fishery,2016,0,0,0,0,1
8/23/16,BALIVE,29.8,pots,Fishery,2016,0,0,0,0,1
8/23/16,BALIVE,35,pots,Fishery,2016,0,0,0,0,1
8/23/16,BALIVE,30,pots,Fishery,2016,0,0,0,0,1
8/23/16,BALIVE,31.2,pots,Fishery,2016,0,0,0,0,1
8/23/16,BALIVE,26,pots,Fishery,2016,0,0,0,0,1
8/23/16,SCARVI,33,pots,Fishery,2016,0,0,0,0,1
8/23/16,SCARVI,31.4,pots,Fishery,2016,0,0,0,0,1
8/23/16,SCARVI,32.5,pots,Fishery,2016,0,0,0,0,1
11/1/15,ACANCH,17,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,22,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,24,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,24,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,19,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,23,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,22,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,25,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,27,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,22,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,18,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,18,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,23,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,25,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,25,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,24,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,25,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,26,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,25,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,25,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,4.53013606,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,5.019231856,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,5.703290514,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,4.462960583,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,5.276899189,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,5.61169933,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,4.98271094,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,6.053764857,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,6.953567876,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,4.675784095,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,5.164784228,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,5.744589981,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,4.721141516,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,18,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,18,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,25,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,25,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,25,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,27,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,21,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,22,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,22,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,21.69858312,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,22.21258736,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,21.11110332,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,21.96149677,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,22.16095514,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,24.04683877,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,22.62367509,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,24.94799724,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,21.94528909,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,20.62495394,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,20,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,23,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,25,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,22.5081937,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,22.77518733,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,22.62313509,SA,Survey,2015,0,0,0,0,0
